Id,SalePrice
2735,135575.84805375032
2736,138328.60625994287
2737,124656.11812649999
2738,128020.00367293593
2739,157645.546504492
2740,135707.63177747966
2741,145394.53541146865
2742,147867.13959596137
2743,142314.91373473563
2744,162468.03865459005
2745,142062.05793265798
2746,135413.24234435763
2747,152286.15609668702
2748,126295.69374016192
2749,132745.39210740183
2750,140424.32024397005
2751,135400.15238071643
2752,203592.70089095255
2753,159859.11854064424
2754,212528.27299092602
2755,125336.65167842322
2756,104801.53880818082
2757,66538.20565320163
2758,84689.61736496707
2759,162025.90865931023
2760,137133.5453734209
2761,149083.37876421752
2762,145141.88690218018
2763,187867.31767100925
2764,144638.38407031458
2765,271552.2934106587
2766,127441.89093780772
2767,86721.62053777644
2768,138850.99720347463
2769,141353.22458220687
2770,142973.86844636034
2771,112167.4405513743
2772,118133.12220624318
2773,165878.2011887728
2774,140127.29583874947
2775,115357.72617402696
2776,134656.27580377978
2777,137059.38748388522
2778,114867.38868414388
2779,122795.87522133393
2780,96819.12417883695
2781,99209.03155212101
2782,90002.3266149879
2783,110670.12136610509
2784,126195.22772493697
2785,126323.49660015889
2786,73531.49090021449
2787,121330.6350139458
2788,71524.01346549821
2789,195483.89694192322
2790,103149.98194944224
2791,117177.57445199821
2792,50712.51923677451
2793,177170.07335517753
2794,112573.12380435992
2795,120553.32066636182
2796,104832.67846365586
2797,203023.24808271238
2798,118011.68264942101
2799,115376.95483513133
2800,57410.9740650639
2801,118954.23381978723
2802,139380.52205995595
2803,139712.42145751798
2804,134146.88176862
2805,99671.78194991332
2806,72277.72127835517
2807,168701.6256969783
2808,154273.37327326476
2809,137875.6093928296
2810,133367.00522072718
2811,162044.11818259204
2812,151149.8619639301
2813,165917.1831893067
2814,146381.2306005381
2815,100503.65876498136
2816,222082.41069593956
2817,151051.88679300057
2818,132227.3407796907
2819,157070.1854916168
2820,140222.76796560013
2821,99271.1006313813
2822,196256.5703551363
2823,256192.93874697632
2824,188525.79046027278
2825,159389.1394600394
2826,133708.39811866876
2827,136978.593194013
2828,216045.50144256197
2829,195142.34752289657
2830,229159.74537376367
2831,180595.94506520475
2832,239126.70153904342
2833,295386.38436653005
2834,212178.89365265516
2835,212078.55053590884
2836,187386.62017190148
2837,166396.31249620797
2838,146303.36095608637
2839,183308.0356115271
2840,203491.8478376581
2841,205879.92115733592
2842,226968.50248857704
2843,157534.29793787032
2844,151477.23162520875
2845,123289.75940105534
2846,211929.93655494004
2847,208647.44993250634
2848,218364.55147912612
2849,202172.94908302394
2850,279187.06276847434
2851,219082.4375312458
2852,227045.44918549102
2853,234197.85140932674
2854,141691.8659040775
2855,208990.94507708363
2856,198583.50371981636
2857,186307.55000351465
2858,213010.35243551704
2859,127686.03566499997
2860,128458.91166084295
2861,131225.04710460195
2862,187226.00128735712
2863,132581.53816248203
2864,258789.1098950522
2865,144188.4568753923
2866,136551.76459781796
2867,98937.89981911836
2868,87826.55616432668
2869,106717.74100668982
2870,124973.52230870853
2871,83268.30861942416
2872,39799.75525814714
2873,107795.79046484812
2874,144640.69711612765
2875,113218.44500867963
2876,158403.64617510297
2877,142213.20982421472
2878,176092.1795585036
2879,143063.4365535741
2880,97313.34173022879
2881,152156.4502829205
2882,175445.00262598094
2883,186334.04863578232
2884,192798.180389709
2885,197455.17323233222
2886,230805.32886356316
2887,103145.13497147396
2888,132763.29621328216
2889,44196.452503518376
2890,86675.9675658225
2891,141680.92147120726
2892,47198.5114319093
2893,83751.62179970504
2894,43195.88566427181
2895,308415.0792599461
2896,276641.35268807283
2897,202413.18810654688
2898,150047.5050619879
2899,229689.15718551874
2900,164095.18682139597
2901,227438.47446733143
2902,193787.8718767377
2903,334066.36196659814
2904,373354.17212699907
2905,88441.52514938248
2906,206379.2754978434
2907,107564.03929181292
2908,136318.99017236775
2909,143088.21988385989
2910,81951.71254326338
2911,77700.24252990208
2912,144127.5040770049
2913,76077.8833519562
2914,65451.42811456946
2915,76855.31632435438
2916,74437.6516043839
2917,155056.9322210019
2918,118374.33280214902
2919,227931.03042713727
